,P1,P2
160,-0.7845467006118259,0.25008326783266976
161,-0.5922539395690676,0.260607933676349
162,0.6785638591729122,-0.29539746524126365
163,-0.4274770972300153,-0.3818330809304195
164,0.34170733061585323,-0.18904737347857115
165,-0.5406243544451501,0.29386180131011175
166,0.45264348222627987,-0.21186898358162223
167,0.6991535625402188,0.446797326520472
168,0.6091045079961097,-0.27373269511627607
169,0.510382453889887,-0.15383464486314283
170,-0.5942386201189345,0.14850112026652135
171,0.601304729174351,0.659473906703028
172,-0.10881856053628493,-0.2118518121825795
173,-0.46546314864242583,0.2768956305756956
174,0.5236735190336094,0.795219994528556
175,-0.7693669132057123,-0.21980774654318955
176,0.07445116860058645,0.34072916933446534
177,-0.6840990603128545,0.5687826678164458
178,0.718058548359369,0.31938972969131485
179,-0.02705379735303062,-0.6013454943040552
180,0.8161065866353359,0.0174235069176855
181,-0.28184785839576276,-0.41759569840630034
182,-0.19669020855398175,0.7096894196095143
183,-0.20110521966245593,-0.19605370476775572
184,0.376289890709631,0.0062165506481679685
185,0.6238229738578963,-0.3202931167003823
186,-0.7363916541829016,0.2651817356324507
187,0.7114860271256463,-0.24612056188391265
188,-0.2732503838136362,-0.18122637503809222
189,-0.40351001875674564,-0.23841101192040173
190,-0.3500383199174416,-0.470463619719574
191,-0.5047799683889672,-0.3647061162890801
192,-0.47773098319669377,-0.3539116515567745
193,0.2188319343247014,0.46657148513134794
194,-0.06540566577930158,0.20012360510126195
195,0.6053223160666622,0.4557427819381871
196,0.6634918981117022,0.012323373215898447
197,0.6630735256112633,0.26799075245843224
198,-0.39002183542051727,0.0001602225931320811
199,-0.45617144587712416,0.7942150964308103
200,-0.059513030547457824,0.15193286438927217
201,-0.2721219634214108,0.09228853340408832
202,0.5395457445938519,-0.3987639548431028
203,0.010344141898770608,0.7135722400394938
204,0.6582937594519147,0.5013202606799361
205,-0.2953980763862756,-0.47432550909139737
206,-0.6823622342655692,0.43089660153812553
207,-0.23394049873488384,0.9310169042698953
208,0.23227156270083654,0.9982468050322029
209,-0.17004461985444508,-0.5432759245356586
210,-0.02931706010081512,0.9646081415424852
211,0.02040457928040143,0.3070296772811703
212,-0.5887788349326614,0.07057038750576464
213,0.17817619694557055,0.015419074316043157
214,-0.3500957273183658,-0.6580869433163336
215,-0.27366370409343876,-0.38714766716201693
216,0.7296148541514339,-0.12498906215994574
217,-0.10685456603861156,-0.2307300002533364
218,-0.2648395422853831,0.6896050839309513
219,0.7956168690854309,0.521861280255096
220,0.6073311307735151,0.5923570526368285
221,0.4167790544918899,0.35016069690833723
222,-0.2764329742072978,-0.2362385283900581
223,0.5579820634091113,0.56350272993077
224,0.1659653085720474,0.49403772240495647
225,-0.5317442079577506,-0.46491348092316803
226,0.7197852743139745,0.32081133621239255
227,0.7763526072227684,0.3800155792475844
228,-0.3384314889645983,-0.3874482832285479
229,0.519471310788096,0.411277614201282
230,0.48470944935102145,-0.42001794564523254
231,0.6608971900605083,-0.030322228749725025
232,0.31225756492128487,0.3013817557930505
233,-0.6064794383962383,-0.31618176099762874
234,0.7949291930497244,0.3216482428722176
235,0.31645719748695245,0.3682161203517308
236,-0.10180218510527513,0.7426036213201125
237,-0.20747376453309446,0.3543645431284332
238,-0.14308261270518755,-0.3966128984967665
239,0.01088614171424792,-0.43281189455573094
240,-0.3671928847027392,0.5939141131587119
241,0.3689350413856577,-0.2283311306951082
242,0.7696907507025488,0.4060403932650843
243,-0.517447019760483,-0.31512206236059764
244,0.8674919668721226,0.301786931192848
245,-0.25626019567419084,-0.6255807867738025
246,0.7511863709459343,0.2490964062493393
247,0.49911362708584356,-0.4361810226514936
248,0.07530698299148787,0.832376379919252
249,0.5435369764217927,0.6326695290284812
250,-0.5171314491553933,0.7149144996215844
251,0.6256733056419203,-0.30948413099254707
252,-0.03122703824362918,-0.7216788392975054
253,0.48009749888176034,0.18273553806552054
254,-0.6258872028016763,0.3281551660793856
255,-0.0630429482131883,-0.6272094337178107
256,-0.3965708147941493,-0.2284500973789881
257,0.42886893229381257,0.6048030597682372
258,0.6089722940081694,0.4435532651906807
259,-0.8197350622246891,0.0020109344450358153
260,-0.13113945553664785,0.2135344762894424
261,0.8062376267002834,0.37308312158072254
262,0.7330071224640397,0.40159342513356844
263,0.3835816092696184,0.7972691981425629
264,0.1662366262768732,-0.23630537082910624
265,0.4430006820873849,0.45906000660604634
266,0.8860266353625407,0.17097404794944063
267,0.2783699798676845,0.267437508233809
268,-0.29327556386509607,-0.13641060768743343
269,0.43980076255864387,0.5988113979087293
270,0.8530887239813698,0.35061653077122434
271,-0.6213644757749837,0.6671800116308403
272,0.7000902995049348,0.15938573258172775
273,0.4751621729725735,0.4640002605618715
274,0.10730132170440151,0.7799458519443548
275,-0.357022234900898,-0.5176329957083744
276,-0.5688346263347835,-0.23564957425236638
277,-0.3552425690124789,-0.4247715291259132
278,0.4659788959152547,0.11412699236612414
279,0.768600262091689,0.2457628732483775
280,0.2471868847438303,0.6419050338600343
281,0.5372027170625019,-0.24037658610265736
282,0.13404088964027186,-0.13333959642770443
283,0.8293078545220756,0.17826773943235547
284,-0.6819419905927506,-0.39187544576688305
285,-0.44226298658432367,0.7974195404825769
286,-0.7667650873724152,-0.13705094787844632
287,-0.15594076187372163,0.6242128495770334
288,0.16663886547250725,-0.2580086926479255
289,-0.6184180273834657,0.3681513228924972
290,0.7801737305923354,0.1989195413383159
291,-0.29530144062486735,0.7533343257101883
292,-0.37050418472260277,0.08905334448498503
293,-0.6738000404537239,0.5030047612374919
294,0.7029362009104023,-0.3142232895007846
295,0.6794313247139988,0.12607697676648832
296,-0.7112891282094229,0.4130335697912672
297,-0.4384341891101399,0.5360971479816602
298,0.31061838738732184,0.16973682251264904
299,0.270672017542071,-0.09265563940051552
300,-0.5991935909841138,0.5740946732750524
301,0.7440000589140765,0.43250222395103693
302,-0.43911481453704765,0.4691755034058278
303,0.23655684184824682,-0.36983922134736424
304,-0.3914546421311063,0.8124827662074932
305,0.8306293923625091,-0.06871641379159071
306,0.8713636600072495,-0.027041488087112563
307,0.769378714788024,-0.23411082088964458
308,-0.8723670113377865,-0.0021246362973876072
309,0.2917558274566531,-0.5436260615622364
310,0.4283144435734359,0.18921234787439012
311,0.653067605710606,0.5144626631367711
312,0.81833782507282,0.2643799930069015
313,-0.7706318681340006,-0.055867927324045476
314,-0.7669716724014427,0.23070050525425947
315,-0.7419003235113241,-0.02644631917372576
316,-0.40078099393291367,0.4271328107407123
317,0.17716325740574648,-0.09053566574317456
318,0.5795959938584003,-0.45169787186533183
319,0.3181580664292754,-0.3351734068075101
320,-0.6501358321649763,0.6661614498924006
321,0.06698498949179908,0.8846577329816763
322,-0.5728302154501398,0.6759690322734945
323,-0.4249225153137332,0.008245890286873584
324,-0.6639902710444596,0.5152913680166384
325,0.7171845845027183,-0.40319808715994865
326,0.3064382555609004,0.4855157184185921
327,0.19173755383351648,0.43738787329629664
328,-0.7675014116878611,0.09722590534551148
329,0.5594259219499296,0.19868926581003848
330,-0.7817504123256738,-0.052215485653383006
331,0.374356763344053,-0.054381912779340943
332,0.8745934756425523,0.2107198837084492
333,0.815149222655824,0.35019552953938765
334,-0.574014687827981,0.5375142436563706
335,-0.27717051590096037,0.6310096366703346
336,-0.28920730643907905,-0.5457606672311273
337,0.7175900730359767,0.2788241687121089
338,-0.0102427759339498,-0.571614010546983
339,0.4970694252850628,0.3295047698153818
340,-0.7542861606470809,-0.06851505525561478
341,0.002258504972371457,0.5424200865815763
342,-0.6154939112605796,-0.33531885360157804
343,-0.45753867971547374,-0.5363876698506022
344,0.8638954204875916,0.20309067579757917
345,0.027794192277945967,-0.6667398833691508
346,0.32663520005881647,0.21369978223953995
347,0.8425534567947578,-0.04981426121179616
348,0.3228943359198596,0.9272528214526229
349,0.4578451714121102,-0.40031165392160933
350,-0.4976972771386048,0.3042983875899085
351,0.6773030200307449,0.47300526026027445
352,-0.03022582543865959,0.9650869056071077
353,-0.2526213860954245,-0.2846275625433721
354,-0.18964692781159903,-0.29708722055383
355,0.8399263285160599,0.3330616438878261
356,0.6136917689789123,0.18604954318342315
357,-0.34488559029767296,0.7775690251633789
358,-0.6301570563903466,-0.42768511216485444
359,-0.7080426779222663,-0.32622686734920286
360,0.2803236975735725,-0.35867163651757633
361,-0.7955004413565826,-0.1282988265059616
362,0.17477797059306732,0.005656820260371778
363,0.27827035331816663,0.7043589868310958
364,-0.7392304793266525,-0.025434879284902588
365,0.7147765012024164,-0.10722076758324328
366,-0.437948791649188,-0.38637435647459073
367,0.525309010801251,0.3502626279251425
368,-0.514574919288338,0.8007921968921509
369,-0.3444484620403996,0.6522005761856605
370,0.6342017654298122,0.3763569371733138
371,0.39323248139618233,0.7124967646469551
372,-0.4481772565912681,-0.2604883575142254
373,0.8425394228882158,0.32347510475695496
374,0.6738364600752499,-0.06254591492513364
375,-0.3838845947116194,-0.42166999206816896
376,0.5154459494511081,0.6746596680139356
377,0.42145842008967555,-0.33815387454203294
378,-0.48972049553940683,-0.5659945218817453
379,-0.7622072674114834,-0.23466568911523447
380,-0.1674696589677572,0.6389667508172466
381,-0.686629762901409,-0.38286403728511176
382,-0.6150586603696587,0.19376231647227457
383,-0.3622627444690619,-0.431126474702273
384,0.7806751171268446,0.20940018216353734
385,-0.4870544124396661,0.05367678501193177
386,-0.5918101950457406,-0.41082412917618083
387,-0.13685374224298608,0.43960171912790813
388,0.7412823465653137,-0.34827309222355507
389,0.09647487661296741,-0.5645420252456809
390,-0.5103145072388968,-0.4169641913269994
391,0.38181109173031696,0.24053322147752665
392,-0.014886761325662683,0.08795191724983455
393,0.45069183303867727,0.5701833836227262
394,0.0004686051326961459,-0.6467127736994094
395,-0.5790931641335813,0.2692075513810745
396,0.24794020596387858,0.3229606171066478
397,-0.12960519774626975,0.09351262546235892
398,-0.4796912532434349,0.6268949343465917
399,0.47923641706106784,0.41024384863973956
400,0.6637745301227529,-0.2031808126306191
401,0.63480734918258,-0.17518976305302686
402,-0.005858711167113644,0.7253003322235715
403,0.7803614615229049,0.29246279109693296
404,-0.5881919561406577,0.5594921258436836
405,0.07068878382393162,0.34625903406003566
406,-0.17119262153137163,-0.5805468804919606
407,-0.720659877871352,-0.2812538013216016
408,-0.7389275801443702,0.5358457099561545
409,0.22516043393599075,0.019214641942196936
410,-0.6858319206198176,-0.1407294298877275
411,0.7502024551858231,0.18156215546357085
412,-0.24108517016941092,-0.39708149562806816
413,-0.6377825986219539,0.692603081246953
414,0.7272941993427369,-0.12843710425248486
415,0.6191743066964063,0.24769527971084024
416,-0.1504016917474471,0.5380796586835833
417,0.7347301652157799,0.5575677324894188
418,0.3265925965751429,-0.35971763677330554
419,0.5181269876376476,0.4942714149448496
420,0.17533731475059178,-0.25272821211224766
421,-0.7788299153327225,-0.14526123087454285
422,-0.7513850090259143,0.29342507762547987
423,0.6800328647755525,0.5456507496245437
424,0.29042516599198714,0.632084789351065
425,-0.07783403573828972,0.5253317338685554
426,-0.6365750366643413,0.08194803369329763
427,-0.7294101465523938,-0.2795502090622371
428,-0.46072221379852,0.8881710645063392
429,-0.4553683725315729,0.8245609817610694
430,-0.4317282016256381,0.5399717804405917
431,0.07342649418298851,0.8096335950332004
432,-0.3213125503479839,-0.4948472518328016
433,-0.616835026085025,0.37145250021024906
434,-0.750218651365982,-0.34560004366586483
435,-0.4167360206809559,0.8594099219582743
436,0.29307824407835653,0.3229241222842767
437,0.6418508526312129,0.5248769468606788
438,-0.6926215228353986,-0.3775015697431325
439,0.15214594742695525,0.6891119856234315
440,-0.35698911441531617,-0.5841408573993656
441,-0.3459846615935467,0.8088236881658903
442,-0.8425074686168663,0.016715608567188147
443,0.4190895336741507,-0.4035845803542656
444,0.32483872547275644,0.3376611040662118
445,0.2603786621512227,0.6364204407958859
446,0.8540949416070537,-0.09945445850579539
447,-0.09260550454951257,-0.002766321253456054
448,-0.686604701938487,-0.384374458064441
449,0.17765819733381277,-0.5787877879340807
450,0.38052505910493284,0.13155785761319272
451,0.2924194607340592,0.5160777206495896
452,0.4622525529622776,0.5059151046991026
453,-0.02556334839818665,0.7862277928461625
454,0.36135750785823867,0.33409792577671144
455,0.46179826402127877,-0.32543118262198495
456,0.8319194407037352,-0.20520108165892056
457,0.400700893151247,-0.39128134087367605
458,-0.4323666740812108,-0.41219482460026974
459,0.44450889207689864,0.4962968315951617
460,0.5523188353843029,0.15716478584626692
461,0.7796361999664351,7.355452357996482e-05
462,0.7306310618392176,-0.21872610429152511
463,0.7116013727114769,-0.1577086562734438
464,-0.6873279873510963,-0.3882704114753669
465,-0.5907858512423247,0.7374520613096371
466,0.7911206770448941,0.0846445506362336
467,0.70419154682423,-0.029873585058314365
468,0.5478196466676126,0.864439298826987
469,-0.2043675106163162,-0.20654769304721418
470,-0.2699595607950841,0.8361352353291956
471,-0.7673014919977976,0.4821908765594681
472,0.8959193835609415,0.2603133131195312
473,-0.7128584726656009,-0.32571805067181353
474,-0.2975556812589512,-0.5866610236550593
475,-0.18314211107176706,0.3270581889600286
476,0.4571518060346751,0.6956879199357721
477,0.7954147375934731,0.3313750421101884
478,-0.8371694821496303,0.0744486997752749
479,-0.4636197040217798,-0.15816176079876118
480,0.2477184448152915,-0.45731948293163116
481,0.9395853839946792,0.14132577166376933
482,-0.21570585401850234,0.45894584975266867
483,-0.7498110599947984,0.02522078509948597
484,0.6250510877207911,0.27999653571805433
485,0.5718063733976253,0.3071692197240744
486,-0.7183344078621916,0.5399367583951572
487,0.8817324509454201,0.2966276692968627
488,-0.36309403472944346,0.8550380903247993
489,0.48973390269473566,0.15998083119921003
490,0.6440863205995165,0.6721363418192746
491,-0.29168809888724984,0.7675968849556938
492,0.7466790528101873,0.36024753935897086
493,-0.3595060748329963,-0.014529786985126263
494,0.30037758321803193,0.5098802943032038
495,-0.25889403912470216,0.9256658133293056
496,-0.8290614311932893,0.06932756407438423
497,-0.6513250576956089,0.37636872705896346
498,0.23822173019119586,-0.2771778675433138
499,0.25914719403524933,0.11206890237021655
500,0.7347781118673866,-0.12881416056119782
501,0.3473849310498163,0.5129428201381349
502,0.26225405145332414,0.22979575310479566
503,0.9027294415292773,-0.03644259954659898
504,0.5705509825850411,-0.5022750661405457
505,0.3203658829889569,-0.45795913539680855
506,0.5108901812502539,-0.31997147264041154
507,0.49244605633405497,0.4640956830785972
508,-0.7917457580911573,0.006516720966055686
509,0.5301592395271318,0.765494723678064
510,0.5722154785241265,-0.43406501150400434
511,0.5956774556052836,0.4299562435298569
512,-0.34507349880100535,0.7968807639936851
513,0.35029266162966854,0.6787625168951591
514,0.8701348280652723,0.34380527141799316
515,0.4567923976149866,0.11542695929903218
516,-0.8253165706350546,0.18713539979634553
517,-0.33400587572263024,0.1216448183671496
518,0.5844033036930975,0.0739299075780106
519,0.07555039821778592,0.11901527553232365
520,-0.15012222949060908,0.9490877514172976
521,0.6329691412747688,0.28797283882592606
522,-0.675488058924389,-0.10127337675123566
523,0.7566334604495698,-0.15149567414253168
524,0.7251312313502041,0.5260016152044945
525,-0.7614062795809845,-0.18673032877581494
526,-0.3434850928436986,0.8694543665962436
527,-0.30312150686610395,0.5799049059964309
528,0.7560735344698604,-0.16972934604466636
529,0.49283776098640414,-0.04007117318624617
530,0.691385619093457,-0.4564984816137029
531,0.8861583246322513,0.24945583776637398
532,-0.17818928824512453,-0.5220430640871219
533,0.18124832591311024,0.5474319217097561
534,0.7244230159378733,0.4182258738913556
535,-0.0790569725753366,0.12333713752614663
536,0.7275476516245004,0.5197959988668645
537,-0.04400393644465494,0.9817412696167963
538,-0.051635208722803166,-0.4098878218181021
539,0.3091409885579438,0.8996419283663051
540,0.7165630002993002,0.08623235341955258
541,0.0723707476889061,-0.3257972811463907
542,-0.2001172436992524,0.5369722825788363
543,-0.04193559991329729,-0.025635183477299376
544,0.43194661708775567,0.390177710210809
545,0.7518261284831198,0.5320214107895311
546,0.4601186371262711,0.3711217649989389
547,0.662537178950956,-0.2001019353772832
548,0.5032549402847339,0.26030975140746637
549,-0.0602191925870387,0.04506015596188503
550,0.41668079954030346,0.513820927237327
551,0.412359523470318,0.8169837732784448
552,-0.26236336716624475,0.9491430219703763
553,0.09478459875148959,0.6444475757774575
554,-0.3142999025479988,0.7289438025884846
555,0.7705810108978809,-0.16193829877647697
556,-0.7576818618584296,0.17559919778934513
557,-0.17097585273283278,0.7623892413334739
558,-0.596556120484681,0.6707563508036352
559,-0.5650348393610324,-0.2877315259981894
560,0.6700877384707814,0.3249587838710636
561,-0.7600132631653505,-0.2436382796953653
562,-0.1999000890723745,-0.1546017768643562
563,0.6589413643463099,0.38175729334347325
564,-0.769645884591855,-0.17700054548960076
565,0.585418504009064,0.4819562241523357
566,0.31714494957505535,0.04692707027558819
567,0.17823087192731218,0.22255298644678584
568,0.10376214224086196,-0.10600491168780558
569,-0.22143829707637294,0.73653676885124
570,-0.20551555781814682,-0.010649587008068846
571,-0.3755230898627606,0.2623578447888217
572,-0.6951035607283543,0.16155388515730834
573,-0.18805983338889912,-0.11035171497635721
574,0.4737690859783165,0.48451750119123005
575,-0.15102277923421162,-0.557695228301974
576,-0.5030403302014351,0.5572428408921618
577,-0.07872869755048187,0.8415279352131432
578,-0.038121401447045115,0.20620695886429705
579,-0.374924201380232,-0.1397740318827437
580,-0.7876366414252376,0.3185228521888462
581,0.7729657090954014,0.2948208754355884
582,-0.45317706338143726,0.5546181629318878
583,-0.7225565448968787,0.4403534182796369
584,0.6266494805461154,0.4795635246927235
585,0.4166625514527195,0.800970073337807
586,-0.4534737440777644,-0.5959427262760633
587,0.49972316158903646,0.421620154283498
588,-0.1309132009618681,-0.6720409740505389
589,0.2625571822948595,0.9010265375634973
590,0.8685924918414668,0.13491483543987545
591,0.5843406117325083,0.6447890265089978
592,-0.007687412275577505,0.011929206000051196
593,-0.7933510499083094,0.42756500067984393
594,-0.562779931288143,-0.16791967082450152
595,0.03953278541598814,-0.7099810587562504
596,-0.5326158861031842,0.04420503082786435
597,0.48352467633790486,0.5895609684434086
598,0.5300003865130469,0.2438114443629003
599,-0.5496035664069526,-0.48933121722046363
600,-0.18200216682398254,0.7960811528060489
601,-0.8159457300129329,0.05206967135540347
602,-0.3479559334763666,0.796246284761732
603,0.31036530197320517,-0.22386498339458405
604,0.16686800880037647,0.21828344906243885
605,0.14680249207274815,-0.27390049949453266
606,-0.01969585215436492,0.8069152430456595
607,0.5012174188545665,-0.29237791415783004
608,0.15853365322110546,0.6991440645751317
609,0.8455746041282378,0.1378081039297681
610,0.1462558150049712,0.9372056349693818
611,-0.504239000056526,0.20048237208090108
612,0.800450795300242,0.05183327678534767
613,0.5848984640305537,0.7542775219514744
614,-0.7105438726524119,0.07909170789006444
615,-0.3390386257735251,0.8348814174865382
616,0.7611955594951418,0.3106837638911223
617,0.5910911658185538,0.0830208159749536
618,-0.1410830521271957,-0.4981185571345887
619,0.7411447736319298,0.48581458755202045
620,0.7036462207959109,0.39556709784913235
621,-0.5124745885378228,-0.5268413565711914
622,0.4827782717737904,0.8059362421477012
623,0.639380838470812,-0.3809634911939438
624,0.5549506699901439,0.45525426422129106
625,0.11585466508957247,-0.04575573594864985
626,0.6746300048172438,-0.27943680979208985
627,0.4191332231055164,0.14315597486074125
628,0.7017110365532648,0.5972026638159303
629,0.8394991589505824,0.3328570734542784
630,0.7493958242521798,-0.14145076878606647
631,-0.764796535120872,-0.11495458159606634
632,-0.2031208889349637,0.012988837771813883
633,0.25373399256834567,0.5562297191415398
634,0.07774081730398508,0.8280329223626312
635,0.1522174638667842,-0.44301661474244447
636,-0.768300904036154,-0.24236654669060917
637,-0.3440543089166311,0.49823539648694115
638,-0.6361040371550322,-0.3434255189356803
639,0.7958417455020189,0.10409882621363362
640,0.931873436707772,0.13864918000126442
641,-0.6470103631569317,0.526708134491548
642,0.7803809571218684,0.2630114388982977
643,0.49687519322567264,0.7049760185133378
644,0.7199404066547374,0.6692436109265946
645,0.6317061857824757,0.37846966925027414
646,-0.45047336221872875,0.8765127547544211
647,0.4965173738596546,0.6062781126758788
648,-0.14345525844304424,0.5242630272282086
649,-0.3787167184163137,0.14693829715697054
650,0.2000083494658652,0.17345908997112738
651,0.6688480748283073,0.4378863708375271
652,0.6109858115431451,0.5824593445282679
653,0.13183133293672283,-0.01960067888699329
654,-0.3245565133957662,-0.24858255163920048
655,0.7192545820479367,0.4081747737471352
656,0.6116559680603393,0.04567722754512091
657,-0.33346829535933137,-0.5258986929243309
658,0.27911509033606396,0.7779816212443912
659,-0.21136849839192173,-0.5402642113723914
660,0.022451335274962746,0.3209975515759455
661,0.5588992094501867,0.2692285737384126
662,0.3236486318387836,0.5385908043246992
663,-0.7378781600790388,-0.21044136224953996
664,0.7451715388203103,0.3339693289586136
665,0.4198386483969487,0.013742330906665053
666,0.2585469168899511,0.07390179309898037
667,-0.13922844800689513,-0.060832380690654345
668,0.8928590245613046,0.2272198734495897
669,0.12529153413751548,0.6147507208161127
670,-0.4971499525199506,0.19252599758996597
671,-0.7357680900951331,0.3925494809462086
672,0.7592412667025183,0.2148165310098577
673,0.17334883097037357,-0.4158007672742426
674,-0.6723297626494368,0.6332620243877084
